ID,Datetime,Count
4988,2013-03-20,12
4989,2013-03-20,20
4990,2013-03-20,16
4991,2013-03-20,6
4992,2013-03-21,8
4993,2013-03-21,4
4994,2013-03-21,6
4995,2013-03-21,2
4996,2013-03-21,8
4997,2013-03-21,2
4998,2013-03-21,4
4999,2013-03-21,20
5000,2013-03-21,6
5001,2013-03-21,34
5002,2013-03-21,26
5003,2013-03-21,50
5004,2013-03-21,58
5005,2013-03-21,52
5006,2013-03-21,42
5007,2013-03-21,32
5008,2013-03-21,32
5009,2013-03-21,26
5010,2013-03-21,26
5011,2013-03-21,44
5012,2013-03-21,22
5013,2013-03-21,28
5014,2013-03-21,84
5015,2013-03-21,106
5016,2013-03-22,90
5017,2013-03-22,46
5018,2013-03-22,70
5019,2013-03-22,36
5020,2013-03-22,34
5021,2013-03-22,24
5022,2013-03-22,26
5023,2013-03-22,42
5024,2013-03-22,32
5025,2013-03-22,34
5026,2013-03-22,54
5027,2013-03-22,78
5028,2013-03-22,50
5029,2013-03-22,36
5030,2013-03-22,44
5031,2013-03-22,44
5032,2013-03-22,52
5033,2013-03-22,38
5034,2013-03-22,42
5035,2013-03-22,52
5036,2013-03-22,42
5037,2013-03-22,40
5038,2013-03-22,44
5039,2013-03-22,62
5040,2013-03-23,30
5041,2013-03-23,30
5042,2013-03-23,24
5043,2013-03-23,26
5044,2013-03-23,10
5045,2013-03-23,12
5046,2013-03-23,8
5047,2013-03-23,8
5048,2013-03-23,14
5049,2013-03-23,14
5050,2013-03-23,14
5051,2013-03-23,8
5052,2013-03-23,30
5053,2013-03-23,24
5054,2013-03-23,20
5055,2013-03-23,24
5056,2013-03-23,10
5057,2013-03-23,28
5058,2013-03-23,18
5059,2013-03-23,20
5060,2013-03-23,22
5061,2013-03-23,24
5062,2013-03-23,20
5063,2013-03-23,18
5064,2013-03-24,26
5065,2013-03-24,30
5066,2013-03-24,24
5067,2013-03-24,30
5068,2013-03-24,18
5069,2013-03-24,14
5070,2013-03-24,14
5071,2013-03-24,14
5072,2013-03-24,10
5073,2013-03-24,24
5074,2013-03-24,18
5075,2013-03-24,22
5076,2013-03-24,24
5077,2013-03-24,20
5078,2013-03-24,22
5079,2013-03-24,26
5080,2013-03-24,20
5081,2013-03-24,24
5082,2013-03-24,14
5083,2013-03-24,30
5084,2013-03-24,28
5085,2013-03-24,32
5086,2013-03-24,30
5087,2013-03-24,42
5088,2013-03-25,26
5089,2013-03-25,18
5090,2013-03-25,8
5091,2013-03-25,10
5092,2013-03-25,16
5093,2013-03-25,18
5094,2013-03-25,32
5095,2013-03-25,24
5096,2013-03-25,48
5097,2013-03-25,54
5098,2013-03-25,34
5099,2013-03-25,54
5100,2013-03-25,42
5101,2013-03-25,30
5102,2013-03-25,34
5103,2013-03-25,34
5104,2013-03-25,40
5105,2013-03-25,24
5106,2013-03-25,26
5107,2013-03-25,32
5108,2013-03-25,32
5109,2013-03-25,18
5110,2013-03-25,56
5111,2013-03-25,50
5112,2013-03-26,38
5113,2013-03-26,32
5114,2013-03-26,22
5115,2013-03-26,30
5116,2013-03-26,26
5117,2013-03-26,18
5118,2013-03-26,26
5119,2013-03-26,16
5120,2013-03-26,22
5121,2013-03-26,16
5122,2013-03-26,32
5123,2013-03-26,34
5124,2013-03-26,28
5125,2013-03-26,40
5126,2013-03-26,38
5127,2013-03-26,30
5128,2013-03-26,36
5129,2013-03-26,30
5130,2013-03-26,22
5131,2013-03-26,16
5132,2013-03-26,28
5133,2013-03-26,16
5134,2013-03-26,26
5135,2013-03-26,20
5136,2013-03-27,28
5137,2013-03-27,14
5138,2013-03-27,26
5139,2013-03-27,8
5140,2013-03-27,10
5141,2013-03-27,6
5142,2013-03-27,8
5143,2013-03-27,18
5144,2013-03-27,8
5145,2013-03-27,12
5146,2013-03-27,12
5147,2013-03-27,16
5148,2013-03-27,16
5149,2013-03-27,12
5150,2013-03-27,14
5151,2013-03-27,16
5152,2013-03-27,12
5153,2013-03-27,14
5154,2013-03-27,10
5155,2013-03-27,28
5156,2013-03-27,12
5157,2013-03-27,38
5158,2013-03-27,30
5159,2013-03-27,14
5160,2013-03-28,16
5161,2013-03-28,18
5162,2013-03-28,12
5163,2013-03-28,16
5164,2013-03-28,14
5165,2013-03-28,8
5166,2013-03-28,4
5167,2013-03-28,10
5168,2013-03-28,14
5169,2013-03-28,22
5170,2013-03-28,28
5171,2013-03-28,22
5172,2013-03-28,24
5173,2013-03-28,22
5174,2013-03-28,34
5175,2013-03-28,42
5176,2013-03-28,30
5177,2013-03-28,34
5178,2013-03-28,28
5179,2013-03-28,44
5180,2013-03-28,26
5181,2013-03-28,30
5182,2013-03-28,50
5183,2013-03-28,48
5184,2013-03-29,28
5185,2013-03-29,32
5186,2013-03-29,34
5187,2013-03-29,18
5188,2013-03-29,22
5189,2013-03-29,16
5190,2013-03-29,22
5191,2013-03-29,16
5192,2013-03-29,12
5193,2013-03-29,24
5194,2013-03-29,50
5195,2013-03-29,36
5196,2013-03-29,28
5197,2013-03-29,44
5198,2013-03-29,28
5199,2013-03-29,64
5200,2013-03-29,26
5201,2013-03-29,22
5202,2013-03-29,28
5203,2013-03-29,32
5204,2013-03-29,36
5205,2013-03-29,38
5206,2013-03-29,36
5207,2013-03-29,22
5208,2013-03-30,26
5209,2013-03-30,16
5210,2013-03-30,14
5211,2013-03-30,20
5212,2013-03-30,26
5213,2013-03-30,14
5214,2013-03-30,6
5215,2013-03-30,6
5216,2013-03-30,4
5217,2013-03-30,12
5218,2013-03-30,20
5219,2013-03-30,14
5220,2013-03-30,18
5221,2013-03-30,12
5222,2013-03-30,26
5223,2013-03-30,20
5224,2013-03-30,10
5225,2013-03-30,18
5226,2013-03-30,18
5227,2013-03-30,18
5228,2013-03-30,38
5229,2013-03-30,24
5230,2013-03-30,18
5231,2013-03-30,22
5232,2013-03-31,26
5233,2013-03-31,20
5234,2013-03-31,12
5235,2013-03-31,14
5236,2013-03-31,14
5237,2013-03-31,12
5238,2013-03-31,10
5239,2013-03-31,18
5240,2013-03-31,14
5241,2013-03-31,14
5242,2013-03-31,16
5243,2013-03-31,14
5244,2013-03-31,12
5245,2013-03-31,18
5246,2013-03-31,8
5247,2013-03-31,12
5248,2013-03-31,10
5249,2013-03-31,10
5250,2013-03-31,26
5251,2013-03-31,32
5252,2013-03-31,12
5253,2013-03-31,8
5254,2013-03-31,18
5255,2013-03-31,22
5256,2013-04-01,8
5257,2013-04-01,16
5258,2013-04-01,20
5259,2013-04-01,18
5260,2013-04-01,8
5261,2013-04-01,8
5262,2013-04-01,4
5263,2013-04-01,14
5264,2013-04-01,20
5265,2013-04-01,18
5266,2013-04-01,26
5267,2013-04-01,32
5268,2013-04-01,36
5269,2013-04-01,30
5270,2013-04-01,38
5271,2013-04-01,44
5272,2013-04-01,38
5273,2013-04-01,36
5274,2013-04-01,24
5275,2013-04-01,30
5276,2013-04-01,44
5277,2013-04-01,40
5278,2013-04-01,28
5279,2013-04-01,22
5280,2013-04-02,30
5281,2013-04-02,26
5282,2013-04-02,28
5283,2013-04-02,28
5284,2013-04-02,12
5285,2013-04-02,12
5286,2013-04-02,16
5287,2013-04-02,12
5288,2013-04-02,32
5289,2013-04-02,18
5290,2013-04-02,28
5291,2013-04-02,68
5292,2013-04-02,86
5293,2013-04-02,46
5294,2013-04-02,64
5295,2013-04-02,38
5296,2013-04-02,68
5297,2013-04-02,42
5298,2013-04-02,46
5299,2013-04-02,42
5300,2013-04-02,62
5301,2013-04-02,48
5302,2013-04-02,54
5303,2013-04-02,62
5304,2013-04-03,50
5305,2013-04-03,26
5306,2013-04-03,32
5307,2013-04-03,22
5308,2013-04-03,10
5309,2013-04-03,8
5310,2013-04-03,14
5311,2013-04-03,12
5312,2013-04-03,8
5313,2013-04-03,4
5314,2013-04-03,8
5315,2013-04-03,40
5316,2013-04-03,46
5317,2013-04-03,28
5318,2013-04-03,70
5319,2013-04-03,68
5320,2013-04-03,58
5321,2013-04-03,46
5322,2013-04-03,44
5323,2013-04-03,52
5324,2013-04-03,30
5325,2013-04-03,42
5326,2013-04-03,42
5327,2013-04-03,34
5328,2013-04-04,26
5329,2013-04-04,32
5330,2013-04-04,32
5331,2013-04-04,32
5332,2013-04-04,22
5333,2013-04-04,16
5334,2013-04-04,4
5335,2013-04-04,22
5336,2013-04-04,24
5337,2013-04-04,32
5338,2013-04-04,38
5339,2013-04-04,30
5340,2013-04-04,38
5341,2013-04-04,34
5342,2013-04-04,40
5343,2013-04-04,44
5344,2013-04-04,44
5345,2013-04-04,48
5346,2013-04-04,34
5347,2013-04-04,36
5348,2013-04-04,50
5349,2013-04-04,36
5350,2013-04-04,44
5351,2013-04-04,96
5352,2013-04-05,74
5353,2013-04-05,48
5354,2013-04-05,40
5355,2013-04-05,26
5356,2013-04-05,18
5357,2013-04-05,22
5358,2013-04-05,24
5359,2013-04-05,10
5360,2013-04-05,28
5361,2013-04-05,12
5362,2013-04-05,32
5363,2013-04-05,44
5364,2013-04-05,50
5365,2013-04-05,48
5366,2013-04-05,30
5367,2013-04-05,54
5368,2013-04-05,34
5369,2013-04-05,42
5370,2013-04-05,38
5371,2013-04-05,44
5372,2013-04-05,38
5373,2013-04-05,40
5374,2013-04-05,56
5375,2013-04-05,30
5376,2013-04-06,26
5377,2013-04-06,30
5378,2013-04-06,18
5379,2013-04-06,32
5380,2013-04-06,12
5381,2013-04-06,20
5382,2013-04-06,8
5383,2013-04-06,16
5384,2013-04-06,22
5385,2013-04-06,14
5386,2013-04-06,12
5387,2013-04-06,26
5388,2013-04-06,10
5389,2013-04-06,16
5390,2013-04-06,16
5391,2013-04-06,18
5392,2013-04-06,16
5393,2013-04-06,30
5394,2013-04-06,10
5395,2013-04-06,16
5396,2013-04-06,26
5397,2013-04-06,20
5398,2013-04-06,18
5399,2013-04-06,40
5400,2013-04-07,22
5401,2013-04-07,26
5402,2013-04-07,16
5403,2013-04-07,12
5404,2013-04-07,14
5405,2013-04-07,12
5406,2013-04-07,6
5407,2013-04-07,6
5408,2013-04-07,2
5409,2013-04-07,2
5410,2013-04-07,2
5411,2013-04-07,2
5412,2013-04-07,2
5413,2013-04-07,10
5414,2013-04-07,16
5415,2013-04-07,20
5416,2013-04-07,26
5417,2013-04-07,16
5418,2013-04-07,14
5419,2013-04-07,20
5420,2013-04-07,26
5421,2013-04-07,16
5422,2013-04-07,34
5423,2013-04-07,16
5424,2013-04-08,22
5425,2013-04-08,4
5426,2013-04-08,16
5427,2013-04-08,18
5428,2013-04-08,14
5429,2013-04-08,2
5430,2013-04-08,12
5431,2013-04-08,8
5432,2013-04-08,24
5433,2013-04-08,24
5434,2013-04-08,32
5435,2013-04-08,44
5436,2013-04-08,100
5437,2013-04-08,24
5438,2013-04-08,56
5439,2013-04-08,54
5440,2013-04-08,44
5441,2013-04-08,52
5442,2013-04-08,28
5443,2013-04-08,58
5444,2013-04-08,40
5445,2013-04-08,74
5446,2013-04-08,96
5447,2013-04-08,52
5448,2013-04-09,84
5449,2013-04-09,30
5450,2013-04-09,20
5451,2013-04-09,12
5452,2013-04-09,18
5453,2013-04-09,20
5454,2013-04-09,18
5455,2013-04-09,20
5456,2013-04-09,28
5457,2013-04-09,22
5458,2013-04-09,40
5459,2013-04-09,52
5460,2013-04-09,26
5461,2013-04-09,26
5462,2013-04-09,36
5463,2013-04-09,38
5464,2013-04-09,28
5465,2013-04-09,58
5466,2013-04-09,48
5467,2013-04-09,52
5468,2013-04-09,50
5469,2013-04-09,44
5470,2013-04-09,56
5471,2013-04-09,48
5472,2013-04-10,34
5473,2013-04-10,28
5474,2013-04-10,32
5475,2013-04-10,22
5476,2013-04-10,22
5477,2013-04-10,26
5478,2013-04-10,32
5479,2013-04-10,28
5480,2013-04-10,22
5481,2013-04-10,36
5482,2013-04-10,6
5483,2013-04-10,2
5484,2013-04-10,2
5485,2013-04-10,20
5486,2013-04-10,28
5487,2013-04-10,32
5488,2013-04-10,16
5489,2013-04-10,54
5490,2013-04-10,18
5491,2013-04-10,28
5492,2013-04-10,46
5493,2013-04-10,42
5494,2013-04-10,38
5495,2013-04-10,54
5496,2013-04-11,30
5497,2013-04-11,22
5498,2013-04-11,20
5499,2013-04-11,38
5500,2013-04-11,18
5501,2013-04-11,14
5502,2013-04-11,16
5503,2013-04-11,24
5504,2013-04-11,18
5505,2013-04-11,36
5506,2013-04-11,28
5507,2013-04-11,54
5508,2013-04-11,36
5509,2013-04-11,32
5510,2013-04-11,34
5511,2013-04-11,36
5512,2013-04-11,46
5513,2013-04-11,34
5514,2013-04-11,44
5515,2013-04-11,56
5516,2013-04-11,68
5517,2013-04-11,38
5518,2013-04-11,46
5519,2013-04-11,60
5520,2013-04-12,44
5521,2013-04-12,38
5522,2013-04-12,30
5523,2013-04-12,20
5524,2013-04-12,6
5525,2013-04-12,16
5526,2013-04-12,18
5527,2013-04-12,12
5528,2013-04-12,24
5529,2013-04-12,28
5530,2013-04-12,32
5531,2013-04-12,50
5532,2013-04-12,40
5533,2013-04-12,36
5534,2013-04-12,48
5535,2013-04-12,38
5536,2013-04-12,40
5537,2013-04-12,42
5538,2013-04-12,32
5539,2013-04-12,54
5540,2013-04-12,52
5541,2013-04-12,40
5542,2013-04-12,64
5543,2013-04-12,48
5544,2013-04-13,46
5545,2013-04-13,56
5546,2013-04-13,52
5547,2013-04-13,38
5548,2013-04-13,24
5549,2013-04-13,12
5550,2013-04-13,22
5551,2013-04-13,20
5552,2013-04-13,18
5553,2013-04-13,24
5554,2013-04-13,34
5555,2013-04-13,38
5556,2013-04-13,36
5557,2013-04-13,38
5558,2013-04-13,30
5559,2013-04-13,22
5560,2013-04-13,40
5561,2013-04-13,26
5562,2013-04-13,18
5563,2013-04-13,40
5564,2013-04-13,58
5565,2013-04-13,24
5566,2013-04-13,40
5567,2013-04-13,36
5568,2013-04-14,34
5569,2013-04-14,12
5570,2013-04-14,12
5571,2013-04-14,20
5572,2013-04-14,14
5573,2013-04-14,18
5574,2013-04-14,6
5575,2013-04-14,20
5576,2013-04-14,24
5577,2013-04-14,24
5578,2013-04-14,30
5579,2013-04-14,22
5580,2013-04-14,24
5581,2013-04-14,22
5582,2013-04-14,26
5583,2013-04-14,36
5584,2013-04-14,24
5585,2013-04-14,20
5586,2013-04-14,32
5587,2013-04-14,36
5588,2013-04-14,32
5589,2013-04-14,40
5590,2013-04-14,30
5591,2013-04-14,24
5592,2013-04-15,36
5593,2013-04-15,24
5594,2013-04-15,16
5595,2013-04-15,12
5596,2013-04-15,18
5597,2013-04-15,16
5598,2013-04-15,16
5599,2013-04-15,12
5600,2013-04-15,20
5601,2013-04-15,40
5602,2013-04-15,42
5603,2013-04-15,32
5604,2013-04-15,44
5605,2013-04-15,26
5606,2013-04-15,34
5607,2013-04-15,26
5608,2013-04-15,42
5609,2013-04-15,50
5610,2013-04-15,66
5611,2013-04-15,32
5612,2013-04-15,40
5613,2013-04-15,42
5614,2013-04-15,58
5615,2013-04-15,48
5616,2013-04-16,54
5617,2013-04-16,30
5618,2013-04-16,36
5619,2013-04-16,30
5620,2013-04-16,20
5621,2013-04-16,14
5622,2013-04-16,20
5623,2013-04-16,28
5624,2013-04-16,14
5625,2013-04-16,28
5626,2013-04-16,40
5627,2013-04-16,52
5628,2013-04-16,52
5629,2013-04-16,30
5630,2013-04-16,46
5631,2013-04-16,58
5632,2013-04-16,42
5633,2013-04-16,68
5634,2013-04-16,42
5635,2013-04-16,50
5636,2013-04-16,56
5637,2013-04-16,116
5638,2013-04-16,110
5639,2013-04-16,56
5640,2013-04-17,42
5641,2013-04-17,44
5642,2013-04-17,24
5643,2013-04-17,34
5644,2013-04-17,10
5645,2013-04-17,16
5646,2013-04-17,12
5647,2013-04-17,18
5648,2013-04-17,12
5649,2013-04-17,34
5650,2013-04-17,72
5651,2013-04-17,50
5652,2013-04-17,42
5653,2013-04-17,60
5654,2013-04-17,80
5655,2013-04-17,44
5656,2013-04-17,54
5657,2013-04-17,50
5658,2013-04-17,56
5659,2013-04-17,68
5660,2013-04-17,52
5661,2013-04-17,44
5662,2013-04-17,40
5663,2013-04-17,28
5664,2013-04-18,48
5665,2013-04-18,28
5666,2013-04-18,30
5667,2013-04-18,10
5668,2013-04-18,12
5669,2013-04-18,18
5670,2013-04-18,20
5671,2013-04-18,20
5672,2013-04-18,24
5673,2013-04-18,24
5674,2013-04-18,42
5675,2013-04-18,54
5676,2013-04-18,56
5677,2013-04-18,48
5678,2013-04-18,68
5679,2013-04-18,56
5680,2013-04-18,46
5681,2013-04-18,48
5682,2013-04-18,34
5683,2013-04-18,50
5684,2013-04-18,46
5685,2013-04-18,42
5686,2013-04-18,48
5687,2013-04-18,88
5688,2013-04-19,40
5689,2013-04-19,44
5690,2013-04-19,40
5691,2013-04-19,38
5692,2013-04-19,26
5693,2013-04-19,12
5694,2013-04-19,22
5695,2013-04-19,20
5696,2013-04-19,26
5697,2013-04-19,26
5698,2013-04-19,14
5699,2013-04-19,34
5700,2013-04-19,56
5701,2013-04-19,26
5702,2013-04-19,64
5703,2013-04-19,56
5704,2013-04-19,48
5705,2013-04-19,54
5706,2013-04-19,34
5707,2013-04-19,50
5708,2013-04-19,36
5709,2013-04-19,48
5710,2013-04-19,30
5711,2013-04-19,44
5712,2013-04-20,44
5713,2013-04-20,22
5714,2013-04-20,22
5715,2013-04-20,20
5716,2013-04-20,12
5717,2013-04-20,26
5718,2013-04-20,18
5719,2013-04-20,22
5720,2013-04-20,32
5721,2013-04-20,20
5722,2013-04-20,26
5723,2013-04-20,24
5724,2013-04-20,38
5725,2013-04-20,28
5726,2013-04-20,20
5727,2013-04-20,40
5728,2013-04-20,44
5729,2013-04-20,46
5730,2013-04-20,28
5731,2013-04-20,24
5732,2013-04-20,14
5733,2013-04-20,18
5734,2013-04-20,22
5735,2013-04-20,28
5736,2013-04-21,28
5737,2013-04-21,10
5738,2013-04-21,6
5739,2013-04-21,28
5740,2013-04-21,14
5741,2013-04-21,8
5742,2013-04-21,14
5743,2013-04-21,14
5744,2013-04-21,18
5745,2013-04-21,32
5746,2013-04-21,14
5747,2013-04-21,20
5748,2013-04-21,36
5749,2013-04-21,24
5750,2013-04-21,32
5751,2013-04-21,24
5752,2013-04-21,28
5753,2013-04-21,22
5754,2013-04-21,24
5755,2013-04-21,28
5756,2013-04-21,30
5757,2013-04-21,42
5758,2013-04-21,22
5759,2013-04-21,36
5760,2013-04-22,42
5761,2013-04-22,22
5762,2013-04-22,26
5763,2013-04-22,18
5764,2013-04-22,14
5765,2013-04-22,22
5766,2013-04-22,26
5767,2013-04-22,18
5768,2013-04-22,26
5769,2013-04-22,32
5770,2013-04-22,84
5771,2013-04-22,106
5772,2013-04-22,82
5773,2013-04-22,44
5774,2013-04-22,80
5775,2013-04-22,68
5776,2013-04-22,72
5777,2013-04-22,72
5778,2013-04-22,70
5779,2013-04-22,90
5780,2013-04-22,72
5781,2013-04-22,70
5782,2013-04-22,92
5783,2013-04-22,44
5784,2013-04-23,82
5785,2013-04-23,40
5786,2013-04-23,28
5787,2013-04-23,34
5788,2013-04-23,26
5789,2013-04-23,26
5790,2013-04-23,18
5791,2013-04-23,28
5792,2013-04-23,18
5793,2013-04-23,52
5794,2013-04-23,46
5795,2013-04-23,70
5796,2013-04-23,66
5797,2013-04-23,52
5798,2013-04-23,76
5799,2013-04-23,62
5800,2013-04-23,60
5801,2013-04-23,78
5802,2013-04-23,96
5803,2013-04-23,98
5804,2013-04-23,76
5805,2013-04-23,74
5806,2013-04-23,58
5807,2013-04-23,60
5808,2013-04-24,66
5809,2013-04-24,44
5810,2013-04-24,38
5811,2013-04-24,30
5812,2013-04-24,30
5813,2013-04-24,18
5814,2013-04-24,18
5815,2013-04-24,28
5816,2013-04-24,26
5817,2013-04-24,32
5818,2013-04-24,48
5819,2013-04-24,38
5820,2013-04-24,70
5821,2013-04-24,54
5822,2013-04-24,80
5823,2013-04-24,74
5824,2013-04-24,48
5825,2013-04-24,40
5826,2013-04-24,42
5827,2013-04-24,48
5828,2013-04-24,48
5829,2013-04-24,56
5830,2013-04-24,60
5831,2013-04-24,58
5832,2013-04-25,58
5833,2013-04-25,42
5834,2013-04-25,44
5835,2013-04-25,22
5836,2013-04-25,20
5837,2013-04-25,14
5838,2013-04-25,10
5839,2013-04-25,28
5840,2013-04-25,22
5841,2013-04-25,36
5842,2013-04-25,28
5843,2013-04-25,50
5844,2013-04-25,38
5845,2013-04-25,56
5846,2013-04-25,68
5847,2013-04-25,46
5848,2013-04-25,32
5849,2013-04-25,32
5850,2013-04-25,48
5851,2013-04-25,50
5852,2013-04-25,52
5853,2013-04-25,56
5854,2013-04-25,70
5855,2013-04-25,60
5856,2013-04-26,66
5857,2013-04-26,32
5858,2013-04-26,42
5859,2013-04-26,24
5860,2013-04-26,20
5861,2013-04-26,24
5862,2013-04-26,18
5863,2013-04-26,26
5864,2013-04-26,10
5865,2013-04-26,48
5866,2013-04-26,32
5867,2013-04-26,52
5868,2013-04-26,32
5869,2013-04-26,40
5870,2013-04-26,48
5871,2013-04-26,46
5872,2013-04-26,34
5873,2013-04-26,32
5874,2013-04-26,46
5875,2013-04-26,54
5876,2013-04-26,50
5877,2013-04-26,66
5878,2013-04-26,26
5879,2013-04-26,28
5880,2013-04-27,26
5881,2013-04-27,22
5882,2013-04-27,16
5883,2013-04-27,28
5884,2013-04-27,10
5885,2013-04-27,16
5886,2013-04-27,8
5887,2013-04-27,10
5888,2013-04-27,8
5889,2013-04-27,12
5890,2013-04-27,28
5891,2013-04-27,12
5892,2013-04-27,28
5893,2013-04-27,28
5894,2013-04-27,28
5895,2013-04-27,30
5896,2013-04-27,16
5897,2013-04-27,22
5898,2013-04-27,16
5899,2013-04-27,32
5900,2013-04-27,38
5901,2013-04-27,20
5902,2013-04-27,22
5903,2013-04-27,18
5904,2013-04-28,34
5905,2013-04-28,14
5906,2013-04-28,16
5907,2013-04-28,10
5908,2013-04-28,10
5909,2013-04-28,10
5910,2013-04-28,18
5911,2013-04-28,22
5912,2013-04-28,12
5913,2013-04-28,20
5914,2013-04-28,18
5915,2013-04-28,24
5916,2013-04-28,18
5917,2013-04-28,26
5918,2013-04-28,28
5919,2013-04-28,18
5920,2013-04-28,24
5921,2013-04-28,18
5922,2013-04-28,6
5923,2013-04-28,30
5924,2013-04-28,18
5925,2013-04-28,24
5926,2013-04-28,26
5927,2013-04-28,20
5928,2013-04-29,26
5929,2013-04-29,20
5930,2013-04-29,16
5931,2013-04-29,10
5932,2013-04-29,26
5933,2013-04-29,12
5934,2013-04-29,6
5935,2013-04-29,6
5936,2013-04-29,8
5937,2013-04-29,18
5938,2013-04-29,28
5939,2013-04-29,54
5940,2013-04-29,56
5941,2013-04-29,30
5942,2013-04-29,52
5943,2013-04-29,48
5944,2013-04-29,38
5945,2013-04-29,50
5946,2013-04-29,24
5947,2013-04-29,40
5948,2013-04-29,60
5949,2013-04-29,34
5950,2013-04-29,60
5951,2013-04-29,78
5952,2013-04-30,30
5953,2013-04-30,36
5954,2013-04-30,30
5955,2013-04-30,26
5956,2013-04-30,20
5957,2013-04-30,24
5958,2013-04-30,20
5959,2013-04-30,20
5960,2013-04-30,38
5961,2013-04-30,32
5962,2013-04-30,46
5963,2013-04-30,74
5964,2013-04-30,72
5965,2013-04-30,44
5966,2013-04-30,64
5967,2013-04-30,72
5968,2013-04-30,52
5969,2013-04-30,48
5970,2013-04-30,62
5971,2013-04-30,58
5972,2013-04-30,50
5973,2013-04-30,62
5974,2013-04-30,48
5975,2013-04-30,64
5976,2013-05-01,42
5977,2013-05-01,56
5978,2013-05-01,28
5979,2013-05-01,24
5980,2013-05-01,20
5981,2013-05-01,20
5982,2013-05-01,18
5983,2013-05-01,18
5984,2013-05-01,26
5985,2013-05-01,30
5986,2013-05-01,26
5987,2013-05-01,46
5988,2013-05-01,54
5989,2013-05-01,38
5990,2013-05-01,40
5991,2013-05-01,60
5992,2013-05-01,52
5993,2013-05-01,56
5994,2013-05-01,46
5995,2013-05-01,52
5996,2013-05-01,42
5997,2013-05-01,54
5998,2013-05-01,32
5999,2013-05-01,68
6000,2013-05-02,52
6001,2013-05-02,44
6002,2013-05-02,34
6003,2013-05-02,126
6004,2013-05-02,146
6005,2013-05-02,78
6006,2013-05-02,70
6007,2013-05-02,42
6008,2013-05-02,62
6009,2013-05-02,68
6010,2013-05-02,94
6011,2013-05-02,122
6012,2013-05-02,90
6013,2013-05-02,118
6014,2013-05-02,98
6015,2013-05-02,102
6016,2013-05-02,60
6017,2013-05-02,58
6018,2013-05-02,68
6019,2013-05-02,70
6020,2013-05-02,108
6021,2013-05-02,78
6022,2013-05-02,94
6023,2013-05-02,68
6024,2013-05-03,64
6025,2013-05-03,50
6026,2013-05-03,38
6027,2013-05-03,32
6028,2013-05-03,40
6029,2013-05-03,22
6030,2013-05-03,38
6031,2013-05-03,30
6032,2013-05-03,34
6033,2013-05-03,46
6034,2013-05-03,50
6035,2013-05-03,54
6036,2013-05-03,40
6037,2013-05-03,54
6038,2013-05-03,54
6039,2013-05-03,50
6040,2013-05-03,52
6041,2013-05-03,34
6042,2013-05-03,46
6043,2013-05-03,34
6044,2013-05-03,58
6045,2013-05-03,60
6046,2013-05-03,58
6047,2013-05-03,50
6048,2013-05-04,52
6049,2013-05-04,32
6050,2013-05-04,38
6051,2013-05-04,20
6052,2013-05-04,28
6053,2013-05-04,20
6054,2013-05-04,12
6055,2013-05-04,22
6056,2013-05-04,14
6057,2013-05-04,10
6058,2013-05-04,18
6059,2013-05-04,26
6060,2013-05-04,28
6061,2013-05-04,26
6062,2013-05-04,22
6063,2013-05-04,16
6064,2013-05-04,20
6065,2013-05-04,30
6066,2013-05-04,14
6067,2013-05-04,32
6068,2013-05-04,34
6069,2013-05-04,44
6070,2013-05-04,42
6071,2013-05-04,40
6072,2013-05-05,48
6073,2013-05-05,24
6074,2013-05-05,12
6075,2013-05-05,12
6076,2013-05-05,18
6077,2013-05-05,12
6078,2013-05-05,8
6079,2013-05-05,24
6080,2013-05-05,8
6081,2013-05-05,16
6082,2013-05-05,24
6083,2013-05-05,36
6084,2013-05-05,18
6085,2013-05-05,20
6086,2013-05-05,30
6087,2013-05-05,18
6088,2013-05-05,18
6089,2013-05-05,28
6090,2013-05-05,26
6091,2013-05-05,28
6092,2013-05-05,42
6093,2013-05-05,34
6094,2013-05-05,28
6095,2013-05-05,30
6096,2013-05-06,38
6097,2013-05-06,26
6098,2013-05-06,22
6099,2013-05-06,20
6100,2013-05-06,14
6101,2013-05-06,22
6102,2013-05-06,8
6103,2013-05-06,14
6104,2013-05-06,26
6105,2013-05-06,24
6106,2013-05-06,74
6107,2013-05-06,56
6108,2013-05-06,60
6109,2013-05-06,70
6110,2013-05-06,60
6111,2013-05-06,54
6112,2013-05-06,54
6113,2013-05-06,46
6114,2013-05-06,62
6115,2013-05-06,56
6116,2013-05-06,50
6117,2013-05-06,44
6118,2013-05-06,62
6119,2013-05-06,62
6120,2013-05-07,78
6121,2013-05-07,36
6122,2013-05-07,28
6123,2013-05-07,30
6124,2013-05-07,24
6125,2013-05-07,20
6126,2013-05-07,28
6127,2013-05-07,24
6128,2013-05-07,22
6129,2013-05-07,24
6130,2013-05-07,30
6131,2013-05-07,42
6132,2013-05-07,40
6133,2013-05-07,56
6134,2013-05-07,34
6135,2013-05-07,34
6136,2013-05-07,52
6137,2013-05-07,30
6138,2013-05-07,44
6139,2013-05-07,36
6140,2013-05-07,34
6141,2013-05-07,70
6142,2013-05-07,60
6143,2013-05-07,54
6144,2013-05-08,46
6145,2013-05-08,40
6146,2013-05-08,26
6147,2013-05-08,32
6148,2013-05-08,22
6149,2013-05-08,14
6150,2013-05-08,8
6151,2013-05-08,26
6152,2013-05-08,24
